Customer ID,TotalRevenue,NumberOfOrders,TotalItems,AverageOrderValue,PurchaseFrequency
14553.0,1818.6,9,1118,202.06666666666666,9
14554.0,2279.4900000000002,4,1443,569.8725000000001,4
14555.0,2304.03,6,842,384.00500000000005,6
14556.0,815.69,3,323,271.8966666666667,3
14557.0,788.38,1,510,788.38,1
14558.0,655.5,3,162,218.5,3
14559.0,75.6,1,72,75.6,1
14560.0,6114.03,44,4580,138.95522727272726,44
14561.0,1080.76,3,1014,360.25333333333333,3
14562.0,6638.150000000001,26,2574,255.31346153846155,26
14563.0,640.54,2,279,320.27,2
14564.0,2605.62,2,1295,1302.81,2
14565.0,3859.2200000000003,5,1940,771.844,5
14566.0,4092.0,4,2400,1023.0,4
14567.0,1530.3600000000001,2,412,765.1800000000001,2
14568.0,919.7,1,645,919.7,1
14569.0,597.3299999999999,4,257,149.33249999999998,4
14570.0,613.75,3,431,204.58333333333334,3
14571.0,160.0,1,56,160.0,1
14572.0,5526.88,11,2878,502.44363636363636,11
14573.0,2163.12,13,683,166.39384615384614,13
14574.0,143.70000000000002,1,63,143.70000000000002,1
14575.0,420.22,1,163,420.22,1
14576.0,35.400000000000006,1,12,35.400000000000006,1
14577.0,1364.15,7,569,194.87857142857143,7
14578.0,168.63,1,240,168.63,1
14579.0,105.56,1,56,105.56,1
14580.0,14.850000000000001,1,3,14.850000000000001,1
14581.0,409.65,2,304,204.825,2
14582.0,114.11,1,73,114.11,1
14583.0,1660.29,8,1071,207.53625,8
14584.0,1738.16,8,960,217.27,8
14585.0,1143.27,5,630,228.654,5
14586.0,237.36,1,444,237.36,1
14587.0,1580.29,9,749,175.58777777777777,9
14588.0,135.39,1,62,135.39,1
14589.0,39.75,1,5,39.75,1
14590.0,2993.37,20,901,149.6685,20
14591.0,1320.21,4,1228,330.0525,4
14592.0,557.94,3,407,185.98000000000002,3
14593.0,3665.5299999999997,12,1848,305.4608333333333,12
14594.0,363.33,2,183,181.665,2
14595.0,2164.45,8,1228,270.55625,8
14596.0,222.22000000000003,1,75,222.22000000000003,1
14597.0,2184.63,6,1436,364.105,6
14598.0,384.04,2,354,192.02,2
14599.0,457.89,2,292,228.945,2
14600.0,865.1700000000001,2,487,432.58500000000004,2
14601.0,213.96,1,168,213.96,1
14602.0,205.35999999999999,1,80,205.35999999999999,1
14603.0,660.0,1,400,660.0,1
14604.0,143.85999999999999,1,88,143.85999999999999,1
14605.0,921.5600000000001,4,416,230.39000000000001,4
14606.0,29951.37,192,15217,155.99671874999999,192
14607.0,23763.13,22,15335,1080.1422727272727,22
14608.0,3352.94,11,927,304.8127272727273,11
14609.0,1486.2,10,12720,148.62,10
14610.0,24.35,2,15,12.175,2
14611.0,604.3299999999999,2,582,302.16499999999996,2
14612.0,877.7,1,134,877.7,1
14613.0,76.32000000000001,1,72,76.32000000000001,1
14614.0,295.13,1,189,295.13,1
14615.0,951.76,5,495,190.352,5
14616.0,527.78,5,170,105.556,5
14617.0,190.47000000000003,2,81,95.23500000000001,2
14618.0,1342.32,7,704,191.76,7
14619.0,1291.24,2,594,645.62,2
14620.0,412.78000000000003,2,214,206.39000000000001,2
14621.0,3000.57,9,1706,333.3966666666667,9
14622.0,320.58000000000004,1,146,320.58000000000004,1
14623.0,2016.98,10,1025,201.698,10
14624.0,814.07,6,645,135.67833333333334,6
14625.0,4497.88,11,2155,408.89818181818185,11
14626.0,5410.92,11,3135,491.9018181818182,11
14627.0,462.75,1,284,462.75,1
14628.0,1998.0,5,1147,399.6,5
14629.0,955.26,2,378,477.63,2
14630.0,338.65,1,111,338.65,1
14631.0,2025.69,6,1407,337.615,6
14632.0,114.56,1,96,114.56,1
14633.0,344.90000000000003,1,96,344.90000000000003,1
14634.0,2124.46,4,1906,531.115,4
14635.0,215.22,1,118,215.22,1
14636.0,609.85,2,241,304.925,2
14637.0,106.67999999999999,1,100,106.67999999999999,1
14638.0,443.6,1,166,443.6,1
14639.0,4978.96,9,2410,553.2177777777778,9
14640.0,3649.36,10,1645,364.93600000000004,10
14641.0,110.46,1,90,110.46,1
14642.0,96.12,1,76,96.12,1
14643.0,1679.89,5,1377,335.978,5
14644.0,2247.72,7,770,321.1028571428571,7
14645.0,876.89,3,587,292.2966666666667,3
14646.0,528602.52,151,367193,3500.678940397351,151
14647.0,506.04,2,175,253.02,2
14648.0,4466.65,15,3265,297.77666666666664,15
14649.0,3651.19,9,2415,405.6877777777778,9
14650.0,62.5,1,22,62.5,1
14651.0,2025.52,9,880,225.05777777777777,9
14652.0,114.18,1,53,114.18,1
14653.0,3593.06,12,1969,299.4216666666667,12
14654.0,246.86,1,273,246.86,1
14655.0,3878.51,7,2341,554.0728571428572,7
14656.0,790.0,5,309,158.0,5
14657.0,1450.19,6,879,241.69833333333335,6
14658.0,247.15,2,47,123.575,2
14659.0,2529.93,9,1195,281.1033333333333,9
14660.0,285.74,2,228,142.87,2
14661.0,107.95,1,35,107.95,1
14662.0,1376.43,7,907,196.63285714285715,7
14663.0,490.6,2,397,245.3,2
14664.0,636.24,2,465,318.12,2
14665.0,2749.65,7,1144,392.8071428571429,7
14666.0,195.25,1,161,195.25,1
14667.0,20395.34,54,11939,377.6914814814815,54
14668.0,111.63,1,49,111.63,1
14669.0,3216.78,7,2043,459.54,7
14670.0,583.33,3,423,194.44333333333336,3
14671.0,1127.45,2,571,563.725,2
14672.0,1113.14,4,646,278.285,4
14673.0,3037.32,7,1822,433.90285714285716,7
14674.0,173.66,1,103,173.66,1
14675.0,1015.58,2,660,507.79,2
14676.0,8356.79,12,8792,696.3991666666667,12
14677.0,184.91,1,139,184.91,1
14678.0,403.39,1,179,403.39,1
14679.0,1289.44,3,794,429.81333333333333,3
14680.0,55688.5,58,26894,960.1465517241379,58
14681.0,875.1500000000001,6,172,145.85833333333335,6
14682.0,1514.81,6,949,252.46833333333333,6
14683.0,146.56,1,386,146.56,1
14684.0,1430.03,6,1005,238.33833333333334,6
14685.0,4536.64,8,1969,567.08,8
14686.0,852.53,5,457,170.506,5
14687.0,1402.06,3,850,467.3533333333333,3
14688.0,7190.42,28,5041,256.80071428571426,28
14689.0,112.8,1,76,112.8,1
14690.0,777.68,4,341,194.42,4
14691.0,2114.33,5,707,422.866,5
14692.0,1715.1399999999999,12,890,142.9283333333333,12
14693.0,1165.36,7,388,166.48,7
14694.0,244.31,1,193,244.31,1
14695.0,1534.22,3,661,511.4066666666667,3
14696.0,2473.28,8,1867,309.16,8
14697.0,188.60999999999999,2,181,94.30499999999999,2
14698.0,1217.27,5,602,243.454,5
14699.0,702.6,4,484,175.65,4
14700.0,3076.06,5,1606,615.212,5
14701.0,4487.11,15,1744,299.1406666666666,15
14702.0,6368.78,29,2878,219.61310344827587,29
14703.0,318.17,1,183,318.17,1
14704.0,1752.92,11,1164,159.35636363636365,11
14705.0,179.0,1,100,179.0,1
14706.0,367.54,1,246,367.54,1
14707.0,139.2,2,96,69.6,2
14708.0,1793.22,5,1159,358.644,5
14709.0,8886.33,25,4141,355.4532,25
14710.0,1899.79,13,1135,146.1376923076923,13
14711.0,2839.62,11,966,258.1472727272727,11
14712.0,1328.0700000000002,4,411,332.01750000000004,4
14713.0,5115.76,21,3329,243.60761904761907,21
14714.0,906.24,4,642,226.56,4
14715.0,1825.45,8,1030,228.18125,8
14716.0,543.28,3,643,181.09333333333333,3
14717.0,81.3,1,32,81.3,1
14718.0,226.42,1,202,226.42,1
14719.0,1581.84,5,1025,316.368,5
14720.0,663.81,3,219,221.26999999999998,3
14721.0,109.07,1,57,109.07,1
14722.0,489.52,3,214,163.17333333333332,3
14723.0,1803.06,11,1168,163.91454545454545,11
14724.0,341.9,1,184,341.9,1
14725.0,1252.74,4,1335,313.185,4
14726.0,116.5,1,82,116.5,1
14727.0,463.72999999999996,3,458,154.57666666666665,3
14728.0,190.58,1,68,190.58,1
14729.0,586.24,3,372,195.41333333333333,3
14730.0,1897.57,8,1078,237.19625,8
14731.0,380.02,3,256,126.67333333333333,3
14732.0,5517.07,19,2273,290.3721052631579,19
14733.0,14335.15,15,5799,955.6766666666666,15
14734.0,1056.42,4,378,264.105,4
14735.0,12240.16,56,4513,218.5742857142857,56
14736.0,374.05,2,148,187.025,2
14737.0,3554.17,4,1071,888.5425,4
14738.0,1821.9,9,757,202.43333333333334,9
14739.0,11573.62,25,9696,462.94480000000004,25
14740.0,4161.06,11,2081,378.27818181818185,11
14741.0,1713.09,7,1006,244.72714285714284,7
14742.0,579.85,1,374,579.85,1
14743.0,50.48,1,40,50.48,1
14744.0,3660.08,14,2399,261.4342857142857,14
14745.0,2551.41,12,1969,212.61749999999998,12
14746.0,593.5,4,398,148.375,4
14747.0,328.2,1,84,328.2,1
14748.0,2681.9,10,2422,268.19,10
14749.0,310.15,1,403,310.15,1
14750.0,112.03,1,65,112.03,1
14751.0,126.45,2,65,63.225,2
14752.0,389.64,1,260,389.64,1
14753.0,869.51,2,412,434.755,2
14754.0,1547.93,6,1010,257.98833333333334,6
14755.0,9972.550000000001,25,4401,398.90200000000004,25
14756.0,2653.76,3,1423,884.5866666666667,3
14757.0,420.5,1,160,420.5,1
14758.0,2864.97,7,840,409.28142857142853,7
14759.0,1625.97,3,569,541.99,3
14760.0,89.2,1,40,89.2,1
14761.0,447.92,3,206,149.30666666666667,3
14762.0,417.57,2,428,208.785,2
14764.0,278.3,1,190,278.3,1
14765.0,254.11,3,135,84.70333333333333,3
14766.0,6375.7300000000005,11,3999,579.6118181818182,11
14767.0,382.81,1,117,382.81,1
14768.0,192.60000000000002,2,52,96.30000000000001,2
14769.0,15514.11,17,11058,912.594705882353,17
14770.0,3637.64,8,1598,454.705,8
14771.0,594.62,2,622,297.31,2
14772.0,139.26,1,82,139.26,1
14773.0,140.55,1,53,140.55,1
14774.0,241.45,1,99,241.45,1
14775.0,1011.9,3,1174,337.3,3
14776.0,3708.3,15,4658,247.22,15
14777.0,307.56,1,212,307.56,1
14778.0,730.86,2,306,365.43,2
14779.0,386.15,3,84,128.71666666666667,3
14780.0,447.68,2,310,223.84,2
14782.0,200.10000000000002,1,114,200.10000000000002,1
14783.0,307.3,1,262,307.3,1
14784.0,449.93,3,363,149.97666666666666,3
14785.0,77.4,2,84,38.7,2
14786.0,90.96,1,112,90.96,1
14787.0,110.65,1,59,110.65,1
14788.0,1156.32,3,719,385.44,3
14789.0,197.64,1,116,197.64,1
14790.0,2526.62,10,2642,252.66199999999998,10
14791.0,303.63,1,127,303.63,1
14792.0,6.2,1,2,6.2,1
14793.0,625.9,2,361,312.95,2
14794.0,1953.9,10,783,195.39000000000001,10
14795.0,131.45000000000002,1,17,131.45000000000002,1
14796.0,10169.33,27,7188,376.64185185185187,27
14797.0,300.31,1,99,300.31,1
14798.0,724.31,8,601,90.53875,8
14799.0,338.15,2,495,169.075,2
14800.0,7191.33,17,6501,423.01941176470586,17
14801.0,189.34,1,173,189.34,1
14802.0,1502.98,2,2,751.49,2
14803.0,845.55,3,370,281.84999999999997,3
14804.0,353.27,1,121,353.27,1
14805.0,1082.55,7,416,154.65,7
14806.0,303.43,2,423,151.715,2
14807.0,504.14,2,234,252.07,2
14808.0,2718.6,8,2120,339.825,8
14809.0,686.76,2,232,343.38,2
14810.0,2354.03,13,1162,181.07923076923078,13
14811.0,170.5,1,74,170.5,1
14812.0,178.85,1,135,178.85,1
14813.0,888.91,4,392,222.2275,4
14814.0,154.21,1,93,154.21,1
14815.0,778.5,2,744,389.25,2
14816.0,271.85,1,5,271.85,1
14817.0,3959.86,7,2462,565.6942857142857,7
14818.0,1153.56,6,543,192.26,6
14819.0,456.41,4,170,114.1025,4
14820.0,1274.76,9,724,141.64,9
14821.0,1230.15,7,459,175.7357142857143,7
14822.0,157.70000000000002,1,94,157.70000000000002,1
14823.0,321.43,3,88,107.14333333333333,3
14824.0,4022.9100000000003,10,1954,402.29100000000005,10
14825.0,4735.08,24,2774,197.295,24
14826.0,385.2,2,152,192.6,2
14828.0,9839.460000000001,13,9718,756.8815384615385,13
14829.0,1455.8700000000001,7,957,207.98142857142858,7
14830.0,188.88,1,164,188.88,1
14831.0,1676.57,3,885,558.8566666666667,3
14832.0,322.69,1,1,322.69,1
14833.0,94.8,1,58,94.8,1
14834.0,2206.16,7,872,315.1657142857143,7
14835.0,297.0,2,180,148.5,2
14836.0,102.44999999999999,3,45,34.15,3
14837.0,3460.32,9,3030,384.48,9
14838.0,769.9200000000001,2,361,384.96000000000004,2
14839.0,915.28,3,927,305.0933333333333,3
14840.0,362.71,2,179,181.355,2
14841.0,7163.0,14,4164,511.64285714285717,14
14842.0,2824.69,4,1166,706.1725,4
14843.0,211.79999999999998,1,132,211.79999999999998,1
14844.0,6702.43,10,4369,670.243,10
14845.0,150.0,1,600,150.0,1
14846.0,437.4,1,193,437.4,1
14847.0,1348.95,3,533,449.65000000000003,3
14848.0,310.56,1,260,310.56,1
14849.0,15407.61,43,11838,358.316511627907,43
14850.0,1770.96,7,1393,252.99428571428572,7
14851.0,829.4100000000001,3,631,276.47,3
14852.0,6132.43,18,4366,340.6905555555556,18
14853.0,1376.87,5,345,275.37399999999997,5
14854.0,4303.06,11,2987,391.1872727272728,11
14855.0,6520.3,7,3510,931.4714285714286,7
14856.0,1290.53,3,711,430.1766666666667,3
14857.0,3651.851,7,2081,521.693,7
14858.0,180.75,1,105,180.75,1
14859.0,1705.64,5,888,341.12800000000004,5
14860.0,170.32,1,232,170.32,1
14861.0,1380.73,10,1076,138.073,10
14862.0,841.1999999999999,2,772,420.59999999999997,2
14863.0,266.76,1,132,266.76,1
14865.0,92.52000000000001,4,204,23.130000000000003,4
14866.0,20746.54,19,9089,1091.923157894737,19
14867.0,2952.06,16,996,184.50375,16
14868.0,4184.01,12,2230,348.6675,12
14869.0,2778.14,6,2130,463.0233333333333,6
14870.0,1838.95,6,483,306.4916666666667,6
14871.0,1228.17,9,446,136.46333333333334,9
14872.0,816.6,3,662,272.2,3
14873.0,854.13,2,311,427.065,2
14874.0,116.18,1,148,116.18,1
14875.0,2862.4,3,1332,954.1333333333333,3
14876.0,256.7,2,162,128.35,2
14877.0,425.85,2,168,212.925,2
14878.0,4076.5,25,2416,163.06,25
14879.0,185.06,1,104,185.06,1
14880.0,690.59,3,365,230.1966666666667,3
14881.0,255.4,1,316,255.4,1
14882.0,3546.65,14,1614,253.33214285714286,14
14883.0,761.59,6,790,126.93166666666667,6
14884.0,120.6,1,72,120.6,1
14885.0,1598.12,3,1308,532.7066666666666,3
14886.0,364.8,1,160,364.8,1
14887.0,1862.0,1,1100,1862.0,1
14888.0,369.2,1,184,369.2,1
14889.0,135.9,1,90,135.9,1
14890.0,817.25,3,636,272.4166666666667,3
14891.0,1106.73,4,788,276.6825,4
14892.0,202.35000000000002,1,79,202.35000000000002,1
14893.0,1809.6100000000001,3,1047,603.2033333333334,3
14894.0,1492.81,3,603,497.6033333333333,3
14895.0,25119.54,38,10714,661.0405263157895,38
14896.0,1826.0,8,931,228.25,8
14897.0,3140.54,8,1162,392.5675,8
14898.0,3365.95,14,2207,240.42499999999998,14
14899.0,1331.38,1,570,1331.38,1
14900.0,13.919999999999998,1,48,13.919999999999998,1
14901.0,1919.0,12,880,159.91666666666666,12
14902.0,1035.6200000000001,3,716,345.2066666666667,3
14903.0,2795.33,5,1531,559.066,5
14904.0,1630.49,4,2522,407.6225,4
14905.0,1971.39,8,1009,246.42375,8
14906.0,68.44,1,1,68.44,1
14907.0,5547.72,16,2583,346.7325,16
14908.0,381.9,2,182,190.95,2
14909.0,1404.68,3,888,468.2266666666667,3
14910.0,434.35,4,238,108.5875,4
14911.0,291420.81,398,147972,732.2130904522613,398
14912.0,1889.25,6,1819,314.875,6
14913.0,4073.13,8,3955,509.14125,8
14915.0,1811.25,11,707,164.6590909090909,11
14916.0,3042.95,8,2415,380.36875,8
14917.0,1123.75,2,891,561.875,2
14918.0,5955.81,9,2551,661.7566666666667,9
14919.0,359.35,1,129,359.35,1
14920.0,1607.17,3,886,535.7233333333334,3
14921.0,1316.07,2,953,658.035,2
14922.0,843.74,2,376,421.87,2
14923.0,749.1,1,418,749.1,1
14924.0,931.01,3,312,310.33666666666664,3
14926.0,359.4,2,204,179.7,2
14927.0,308.2,1,196,308.2,1
14928.0,223.91000000000003,1,268,223.91000000000003,1
14929.0,836.69,2,487,418.345,2
14930.0,5236.7300000000005,6,2193,872.7883333333334,6
14931.0,1257.68,5,417,251.536,5
14932.0,666.13,2,257,333.065,2
14933.0,1770.0,4,600,442.5,4
14934.0,3503.5,5,2100,700.7,5
14935.0,2849.83,2,1931,1424.915,2
14936.0,12410.81,12,6274,1034.2341666666666,12
14937.0,1621.88,3,484,540.6266666666667,3
14938.0,2322.43,2,1369,1161.215,2
14940.0,531.49,2,384,265.745,2
14941.0,182.1,1,80,182.1,1
14942.0,746.56,4,354,186.64,4
14943.0,107.62,1,46,107.62,1
14944.0,9784.67,19,4864,514.9826315789473,19
14945.0,179.4,1,156,179.4,1
14946.0,100.9,1,22,100.9,1
14947.0,1049.79,6,416,174.965,6
14948.0,1101.97,6,673,183.66166666666666,6
14949.0,515.0,4,250,128.75,4
14950.0,371.2,1,136,371.2,1
14951.0,311.69,1,311,311.69,1
14952.0,17629.35,32,6977,550.9171875,32
14953.0,971.32,4,1014,242.83,4
14954.0,462.12,2,209,231.06,2
14955.0,163.77,1,74,163.77,1
14956.0,1325.0,1,2500,1325.0,1
14957.0,261.69,2,97,130.845,2
14958.0,941.99,6,248,156.99833333333333,6
14959.0,695.42,4,494,173.855,4
14960.0,221.27,2,221,110.635,2
14961.0,16410.15,22,8372,745.9159090909092,22
14962.0,366.91,4,123,91.7275,4
14963.0,3123.57,12,2287,260.2975,12
14964.0,206.21,1,143,206.21,1
14965.0,596.09,2,363,298.045,2
14966.0,1064.26,6,1060,177.37666666666667,6
14967.0,1982.6100000000001,6,652,330.435,6
14968.0,501.24,2,257,250.62,2
14969.0,906.23,1,665,906.23,1
14970.0,4919.35,12,982,409.9458333333334,12
14971.0,1097.98,3,639,365.99333333333334,3
14972.0,145.07,2,40,72.535,2
14973.0,1314.45,3,369,438.15000000000003,3
14974.0,89.94,1,37,89.94,1
14975.0,472.39,2,507,236.195,2
14976.0,790.86,7,234,112.98,7
14977.0,31.929999999999996,1,17,31.929999999999996,1
14978.0,3112.19,10,736,311.219,10
14979.0,429.66,1,209,429.66,1
14980.0,150.68,1,79,150.68,1
14981.0,372.92,2,241,186.46,2
14982.0,237.78,1,125,237.78,1
14983.0,183.20000000000002,1,90,183.20000000000002,1
14984.0,1260.51,6,348,210.085,6
14985.0,292.01,2,256,146.005,2
14986.0,563.1,2,338,281.55,2
14987.0,1550.6499999999999,8,607,193.83124999999998,8
14988.0,2038.65,7,1260,291.2357142857143,7
14989.0,342.4,1,200,342.4,1
14990.0,304.17,2,129,152.085,2
14991.0,314.67,1,191,314.67,1
14992.0,210.5,1,145,210.5,1
14993.0,36.13,1,21,36.13,1
14994.0,946.72,5,568,189.344,5
14995.0,231.98000000000002,2,102,115.99000000000001,2
14996.0,442.28999999999996,2,404,221.14499999999998,2
14997.0,776.5999999999999,4,1408,194.14999999999998,4
14998.0,753.18,4,352,188.295,4
14999.0,129.48000000000002,1,88,129.48000000000002,1
15000.0,490.52,1,218,490.52,1
15001.0,199.10999999999999,2,70,99.55499999999999,2
15002.0,4138.08,9,2214,459.78666666666663,9
15003.0,1027.03,6,525,171.17166666666665,6
15004.0,1220.77,1,623,1220.77,1
15005.0,13754.58,56,8666,245.6175,56
15006.0,757.78,2,387,378.89,2
15007.0,156.91,1,69,156.91,1
15008.0,360.0,2,1500,180.0,2
15009.0,1259.43,3,639,419.81,3
15010.0,308.94,1,184,308.94,1
15011.0,416.6,2,289,208.3,2
15012.0,646.26,3,383,215.42,3
15013.0,1610.82,10,1715,161.082,10
15014.0,257.67,2,149,128.835,2
15015.0,2354.97,13,1584,181.15153846153845,13
15016.0,620.89,5,243,124.178,5
15017.0,125.58,1,63,125.58,1
15018.0,496.21000000000004,3,189,165.40333333333334,3
15019.0,252.81,1,150,252.81,1
15020.0,198.47,1,111,198.47,1
15021.0,2500.59,12,1079,208.38250000000002,12
15022.0,1133.44,5,640,226.68800000000002,5
15023.0,11578.65,20,4758,578.9325,20
15024.0,3559.39,16,1924,222.461875,16
15025.0,979.79,2,503,489.895,2
15026.0,1048.8899999999999,5,655,209.77799999999996,5
15027.0,3195.6,10,2782,319.56,10
15028.0,962.94,6,673,160.49,6
15029.0,365.1,1,234,365.1,1
15030.0,1979.91,8,1225,247.48875,8
15031.0,3102.94,14,1576,221.63857142857142,14
15032.0,11010.05,8,6601,1376.25625,8
15033.0,2557.18,10,1672,255.718,10
15034.0,8231.2,14,4748,587.9428571428572,14
15035.0,252.73000000000002,1,245,252.73000000000002,1
15036.0,429.56,3,316,143.18666666666667,3
15037.0,397.76,2,298,198.88,2
15038.0,1146.53,9,381,127.39222222222222,9
15039.0,39141.48,93,17780,420.8761290322581,93
15040.0,7.49,1,1,7.49,1
15041.0,289.4,2,194,144.7,2
15042.0,315.45,2,238,157.725,2
15043.0,2870.3199999999997,6,1019,478.3866666666666,6
15044.0,16024.15,35,5241,457.8328571428571,35
15045.0,735.66,2,114,367.83,2
15046.0,7623.79,25,4585,304.9516,25
15047.0,343.62,1,222,343.62,1
15048.0,381.0,4,192,95.25,4
15049.0,121.17000000000002,1,63,121.17000000000002,1
15050.0,4087.19,5,2600,817.438,5
15051.0,3926.91,9,3052,436.3233333333333,9
15052.0,207.73000000000002,1,79,207.73000000000002,1
15053.0,693.95,3,984,231.3166666666667,3
15054.0,302.1,2,198,151.05,2
15055.0,549.12,3,225,183.04,3
15056.0,113.64999999999999,1,69,113.64999999999999,1
15057.0,3255.96,5,1394,651.192,5
15058.0,3387.58,16,1645,211.72375,16
15059.0,3491.2,19,1599,183.7473684210526,19
15060.0,294.25,4,257,73.5625,4
15061.0,126389.02,127,74280,995.1891338582677,127
15062.0,2585.62,8,1872,323.2025,8
15063.0,370.79999999999995,1,56,370.79999999999995,1
15064.0,1254.41,4,810,313.6025,4
15065.0,3326.86,5,1446,665.3720000000001,5
15066.0,893.59,1,317,893.59,1
15067.0,3862.88,5,2151,772.576,5
15068.0,1174.9,4,832,293.725,4
15069.0,1109.53,1,520,1109.53,1
15070.0,737.0500000000001,3,339,245.68333333333337,3
15071.0,1455.56,4,416,363.89,4
15072.0,187.51999999999998,1,164,187.51999999999998,1
15073.0,2788.02,8,1410,348.5025,8
15074.0,1553.1299999999999,3,1039,517.7099999999999,3
15075.0,773.03,1,447,773.03,1
15076.0,1447.74,3,866,482.58,3
15077.0,2428.08,2,528,1214.04,2
15078.0,17286.73,53,8777,326.1647169811321,53
15079.0,3625.4,11,1459,329.58181818181816,11
15080.0,546.25,2,287,273.125,2
15081.0,1854.57,12,749,154.54749999999999,12
15082.0,93.35000000000001,1,43,93.35000000000001,1
15083.0,88.2,1,38,88.2,1
15084.0,965.2,2,600,482.6,2
15085.0,347.54,1,169,347.54,1
15086.0,218.53,2,95,109.265,2
15087.0,306.94,1,470,306.94,1
15088.0,1160.07,2,460,580.035,2
15089.0,2420.84,6,1359,403.47333333333336,6
15090.0,381.32,1,208,381.32,1
15091.0,1046.6100000000001,3,582,348.87000000000006,3
15092.0,776.46,3,230,258.82,3
15093.0,13702.38,23,10778,595.7556521739131,23
15094.0,83.0,2,28,41.5,2
15095.0,3141.64,10,2233,314.164,10
15096.0,219.39000000000001,1,120,219.39000000000001,1
15097.0,908.35,3,424,302.78333333333336,3
15098.0,39916.5,3,121,13305.5,3
15099.0,410.48,1,343,410.48,1
15100.0,2193.8999999999996,7,270,313.41428571428565,7
15101.0,1477.94,6,676,246.32333333333335,6
15102.0,554.67,2,339,277.335,2
15103.0,703.36,2,329,351.68,2
15104.0,993.54,2,635,496.77,2
15105.0,3094.91,9,1747,343.87888888888887,9
15106.0,1422.52,5,1181,284.504,5
15107.0,824.35,9,330,91.59444444444445,9
15108.0,1300.25,4,499,325.0625,4
15109.0,983.1,3,258,327.7,3
15110.0,1505.8500000000001,6,337,250.97500000000002,6
15111.0,2442.37,5,1058,488.474,5
15112.0,209.4,1,72,209.4,1
15113.0,3509.43,3,2344,1169.81,3
15114.0,3400.12,12,3532,283.3433333333333,12
15115.0,531.85,2,245,265.925,2
15116.0,1352.75,4,648,338.1875,4
15117.0,2485.9700000000003,8,3093,310.74625000000003,8
15118.0,244.8,1,1440,244.8,1
15119.0,266.4,1,88,266.4,1
15120.0,358.82,1,296,358.82,1
15121.0,457.72,2,199,228.86,2
15122.0,4487.27,11,2033,407.9336363636364,11
15123.0,4656.17,5,2524,931.234,5
15124.0,450.82,4,462,112.705,4
15125.0,17024.87,24,8433,709.3695833333333,24
15126.0,449.49,2,273,224.745,2
15127.0,711.5,2,464,355.75,2
15128.0,1783.68,5,1583,356.736,5
15129.0,6860.18,23,4002,298.2686956521739,23
15130.0,330.11,1,197,330.11,1
15131.0,80.28,1,88,80.28,1
15132.0,977.9300000000001,5,679,195.586,5
15133.0,1806.9,5,960,361.38,5
15134.0,1596.29,10,1057,159.629,10
15135.0,305.68,2,84,152.84,2
15136.0,1286.7,4,776,321.675,4
15137.0,823.4,2,596,411.7,2
15138.0,502.52,1,300,502.52,1
15139.0,178.96,2,208,89.48,2
15140.0,3243.69,8,2010,405.46125,8
15141.0,1388.47,7,1197,198.35285714285715,7
15142.0,2619.92,6,2155,436.65333333333336,6
